  TIME  YEAR    UNIT    PLANTNM    YIELD
     1     2    1344    agrl          168.866
     1     2    1345    agrl          142.109
     1     2    1346    agrl          169.931
     1     2    1347    agrl          173.151
     1     2    1348    agrl          142.110
     1     2    1358    agrl          175.137
     1     2    1359    agrl          137.300
     1     2    1360    agrl          176.080
     1     2    1361    agrl          181.617
     1     2    1362    agrl          163.575
     1     2    1363    agrl          191.288
     1     2    1364    agrl          153.304
     1     2    1365    agrl          200.344
     1     2    1372    agrl          172.096
     1     2    1373    agrl          158.754
     1     2    1374    agrl          164.612
     1     2    1375    agrl          162.730
     1     2    1376    agrl          164.655
     1     2    1377    agrl          186.446
     1     2    1378    agrl          175.190
     1     2    1379    agrl          168.881
     1     2    1388    agrl          182.806
     1     2    1389    agrl          183.941
     1     2    1390    agrl          180.517
     1     2    1391    agrl          165.722
     1     2    1392    agrl          180.520
     1     2    1393    agrl          168.879
     1     2    1394    agrl          175.186
     1     2    1395    agrl          169.917
     1     2    1396    agrl          167.804
     1     2    1397    agrl          159.568
     1     2    1398    agrl          158.817
     1     2    1407    agrl          145.193
     1     2    1408    agrl          150.671
     1     2    1409    agrl          147.991
     1     2    1412    agrl          144.546
     1     2    1413    agrl          175.209
     1     2    1419    agrl          174.346
     1     2    1420    agrl          163.595
     1     2    1421    agrl          143.872
     1     2    1422    agrl          181.676
     1     2    1423    agrl          192.603
     1     2    1424    agrl          168.859
     1     2    1425    agrl          161.132
     1     2    1426    agrl          187.678
     1     2    1427    agrl          163.688
     1     2    1428    agrl          176.107
     1     2    1429    agrl          162.739
     1     2    1430    agrl          152.448
     1     2    1431    agrl          195.163
     1     2    1432    agrl          175.198
     1     2    1433    agrl          166.767
     1     2    1434    agrl          164.682
     1     2    1435    agrl          180.548
     1     2    1436    agrl          168.984
     1     2    1437    agrl          163.675
     1     2    1438    agrl          158.080
     1     2    1439    agrl          184.009
     1     2    1440    agrl          162.761
     1     2    1441    agrl          190.109
     1     2    1442    agrl          167.793
     1     2    1443    agrl          195.145
     1     2    1455    agrl          136.543
     1     2    1456    agrl          184.032
     1     2    1457    agrl          174.275
     1     2    1458    agrl          158.998
     1     2    1459    agrl          160.361
     1     2    1460    agrl          146.550
     1     2    1461    agrl          157.141
     1     2    1462    agrl          199.072
     1     2    1472    agrl          170.010
     1     2    1473    agrl          178.241
